i_episode: 0,	 reward_accu: -1, 	 action_length: 1,	 running times: 1
i_episode: 754,	 reward_accu: 33, 	 action_length: 294,	 running times: 294
i_episode: 755,	 reward_accu: 0, 	 action_length: 10,	 running times: 10
i_episode: 756,	 reward_accu: 10, 	 action_length: 94,	 running times: 94
i_episode: 757,	 reward_accu: 4, 	 action_length: 56,	 running times: 56
i_episode: 758,	 reward_accu: 4, 	 action_length: 74,	 running times: 74
i_episode: 759,	 reward_accu: 0, 	 action_length: 10,	 running times: 10
i_episode: 760,	 reward_accu: 0, 	 action_length: 10,	 running times: 10
i_episode: 761,	 reward_accu: 6, 	 action_length: 44,	 running times: 44
i_episode: 762,	 reward_accu: 3, 	 action_length: 22,	 running times: 22
i_episode: 763,	 reward_accu: 7, 	 action_length: 70,	 running times: 70
i_episode: 764,	 reward_accu: 0, 	 action_length: 16,	 running times: 16
i_episode: 765,	 reward_accu: 1, 	 action_length: 30,	 running times: 30
i_episode: 766,	 reward_accu: 9, 	 action_length: 98,	 running times: 98
i_episode: 767,	 reward_accu: -1, 	 action_length: 1,	 running times: 1
i_episode: 768,	 reward_accu: -1, 	 action_length: 1,	 running times: 1
i_episode: 769,	 reward_accu: 7, 	 action_length: 92,	 running times: 92
i_episode: 770,	 reward_accu: 0, 	 action_length: 8,	 running times: 8
i_episode: 771,	 reward_accu: 9, 	 action_length: 96,	 running times: 96
i_episode: 772,	 reward_accu: 13, 	 action_length: 136,	 running times: 136
i_episode: 773,	 reward_accu: 48, 	 action_length: 450,	 running times: 450
i_episode: 774,	 reward_accu: 48, 	 action_length: 412,	 running times: 412
i_episode: 775,	 reward_accu: 0, 	 action_length: 14,	 running times: 14
i_episode: 776,	 reward_accu: 1, 	 action_length: 19,	 running times: 19
i_episode: 777,	 reward_accu: 0, 	 action_length: 12,	 running times: 12
i_episode: 778,	 reward_accu: 6, 	 action_length: 54,	 running times: 54
i_episode: 779,	 reward_accu: 6, 	 action_length: 84,	 running times: 84
i_episode: 780,	 reward_accu: 19, 	 action_length: 144,	 running times: 144
i_episode: 781,	 reward_accu: 9, 	 action_length: 80,	 running times: 80
i_episode: 782,	 reward_accu: 1, 	 action_length: 20,	 running times: 20
i_episode: 783,	 reward_accu: 1, 	 action_length: 26,	 running times: 26
i_episode: 784,	 reward_accu: 3, 	 action_length: 32,	 running times: 32
i_episode: 785,	 reward_accu: 6, 	 action_length: 70,	 running times: 70
i_episode: 786,	 reward_accu: 16, 	 action_length: 127,	 running times: 127
i_episode: 787,	 reward_accu: 12, 	 action_length: 108,	 running times: 108
i_episode: 788,	 reward_accu: 13, 	 action_length: 122,	 running times: 122
i_episode: 789,	 reward_accu: 9, 	 action_length: 84,	 running times: 84
i_episode: 790,	 reward_accu: 12, 	 action_length: 96,	 running times: 96
i_episode: 791,	 reward_accu: 3, 	 action_length: 44,	 running times: 44
i_episode: 792,	 reward_accu: 7, 	 action_length: 81,	 running times: 81
i_episode: 793,	 reward_accu: 1, 	 action_length: 24,	 running times: 24
i_episode: 794,	 reward_accu: -1, 	 action_length: 3,	 running times: 3
i_episode: 795,	 reward_accu: 1, 	 action_length: 42,	 running times: 42
i_episode: 796,	 reward_accu: 9, 	 action_length: 76,	 running times: 76
i_episode: 797,	 reward_accu: 1, 	 action_length: 26,	 running times: 26
i_episode: 798,	 reward_accu: 7, 	 action_length: 96,	 running times: 96
i_episode: 799,	 reward_accu: 10, 	 action_length: 132,	 running times: 132
i_episode: 800,	 reward_accu: 3, 	 action_length: 38,	 running times: 38
i_episode: 801,	 reward_accu: 27, 	 action_length: 254,	 running times: 254
i_episode: 802,	 reward_accu: 6, 	 action_length: 60,	 running times: 60
i_episode: 803,	 reward_accu: 13, 	 action_length: 135,	 running times: 135
i_episode: 804,	 reward_accu: 7, 	 action_length: 84,	 running times: 84
i_episode: 805,	 reward_accu: -1, 	 action_length: 2,	 running times: 2
i_episode: 806,	 reward_accu: 7, 	 action_length: 72,	 running times: 72
i_episode: 807,	 reward_accu: 13, 	 action_length: 103,	 running times: 103
i_episode: 808,	 reward_accu: 6, 	 action_length: 50,	 running times: 50
i_episode: 809,	 reward_accu: 6, 	 action_length: 62,	 running times: 62
i_episode: 810,	 reward_accu: 13, 	 action_length: 154,	 running times: 154
i_episode: 811,	 reward_accu: 16, 	 action_length: 148,	 running times: 148
i_episode: 812,	 reward_accu: 3, 	 action_length: 58,	 running times: 58
i_episode: 813,	 reward_accu: 15, 	 action_length: 160,	 running times: 160
i_episode: 814,	 reward_accu: 6, 	 action_length: 58,	 running times: 58
i_episode: 815,	 reward_accu: 1, 	 action_length: 20,	 running times: 20
i_episode: 816,	 reward_accu: 1, 	 action_length: 22,	 running times: 22
i_episode: 817,	 reward_accu: 3, 	 action_length: 28,	 running times: 28
i_episode: 818,	 reward_accu: 0, 	 action_length: 10,	 running times: 10
i_episode: 819,	 reward_accu: 0, 	 action_length: 14,	 running times: 14
i_episode: 820,	 reward_accu: 31, 	 action_length: 260,	 running times: 260
i_episode: 821,	 reward_accu: 21, 	 action_length: 182,	 running times: 182
i_episode: 822,	 reward_accu: 39, 	 action_length: 300,	 running times: 300
i_episode: 823,	 reward_accu: 31, 	 action_length: 274,	 running times: 274
i_episode: 824,	 reward_accu: 10, 	 action_length: 73,	 running times: 73
i_episode: 825,	 reward_accu: 1, 	 action_length: 26,	 running times: 26
i_episode: 826,	 reward_accu: 4, 	 action_length: 54,	 running times: 54
i_episode: 827,	 reward_accu: 12, 	 action_length: 104,	 running times: 104
i_episode: 828,	 reward_accu: 16, 	 action_length: 159,	 running times: 159
i_episode: 829,	 reward_accu: 48, 	 action_length: 406,	 running times: 406
i_episode: 830,	 reward_accu: 4, 	 action_length: 60,	 running times: 60
i_episode: 831,	 reward_accu: -1, 	 action_length: 2,	 running times: 2
i_episode: 832,	 reward_accu: -1, 	 action_length: 5,	 running times: 5
i_episode: 833,	 reward_accu: 3, 	 action_length: 72,	 running times: 72
i_episode: 834,	 reward_accu: 48, 	 action_length: 428,	 running times: 428
i_episode: 835,	 reward_accu: 1, 	 action_length: 23,	 running times: 23
i_episode: 836,	 reward_accu: -1, 	 action_length: 2,	 running times: 2
i_episode: 837,	 reward_accu: 48, 	 action_length: 380,	 running times: 380
i_episode: 838,	 reward_accu: -1, 	 action_length: 2,	 running times: 2
i_episode: 839,	 reward_accu: 15, 	 action_length: 142,	 running times: 142
i_episode: 840,	 reward_accu: 12, 	 action_length: 110,	 running times: 110
i_episode: 841,	 reward_accu: 15, 	 action_length: 118,	 running times: 118
i_episode: 842,	 reward_accu: 48, 	 action_length: 400,	 running times: 400
i_episode: 843,	 reward_accu: 48, 	 action_length: 370,	 running times: 370
i_episode: 844,	 reward_accu: 37, 	 action_length: 320,	 running times: 320
i_episode: 845,	 reward_accu: 22, 	 action_length: 174,	 running times: 174
i_episode: 846,	 reward_accu: 46, 	 action_length: 380,	 running times: 380
i_episode: 847,	 reward_accu: 6, 	 action_length: 70,	 running times: 70
i_episode: 848,	 reward_accu: 48, 	 action_length: 388,	 running times: 388
i_episode: 849,	 reward_accu: 0, 	 action_length: 12,	 running times: 12
i_episode: 850,	 reward_accu: 4, 	 action_length: 39,	 running times: 39
i_episode: 851,	 reward_accu: 48, 	 action_length: 384,	 running times: 384
i_episode: 852,	 reward_accu: 48, 	 action_length: 424,	 running times: 424
i_episode: 853,	 reward_accu: 46, 	 action_length: 396,	 running times: 396
i_episode: 854,	 reward_accu: 48, 	 action_length: 368,	 running times: 368
i_episode: 855,	 reward_accu: 13, 	 action_length: 123,	 running times: 123
i_episode: 856,	 reward_accu: 0, 	 action_length: 12,	 running times: 12
i_episode: 857,	 reward_accu: 18, 	 action_length: 142,	 running times: 142
i_episode: 858,	 reward_accu: 48, 	 action_length: 408,	 running times: 408
i_episode: 859,	 reward_accu: 0, 	 action_length: 14,	 running times: 14
i_episode: 860,	 reward_accu: 15, 	 action_length: 148,	 running times: 148
i_episode: 861,	 reward_accu: 27, 	 action_length: 212,	 running times: 212
i_episode: 862,	 reward_accu: 22, 	 action_length: 212,	 running times: 212
i_episode: 863,	 reward_accu: 48, 	 action_length: 406,	 running times: 406
i_episode: 864,	 reward_accu: 48, 	 action_length: 346,	 running times: 346
i_episode: 865,	 reward_accu: 48, 	 action_length: 402,	 running times: 402
i_episode: 866,	 reward_accu: 0, 	 action_length: 12,	 running times: 12
i_episode: 867,	 reward_accu: 48, 	 action_length: 394,	 running times: 394
i_episode: 868,	 reward_accu: 48, 	 action_length: 370,	 running times: 370
i_episode: 869,	 reward_accu: 48, 	 action_length: 404,	 running times: 404
i_episode: 870,	 reward_accu: 48, 	 action_length: 370,	 running times: 370
i_episode: 871,	 reward_accu: 48, 	 action_length: 404,	 running times: 404
i_episode: 872,	 reward_accu: 48, 	 action_length: 390,	 running times: 390
i_episode: 873,	 reward_accu: 48, 	 action_length: 394,	 running times: 394
i_episode: 874,	 reward_accu: 48, 	 action_length: 388,	 running times: 388
i_episode: 875,	 reward_accu: 48, 	 action_length: 378,	 running times: 378
i_episode: 876,	 reward_accu: 48, 	 action_length: 374,	 running times: 374
i_episode: 877,	 reward_accu: 48, 	 action_length: 404,	 running times: 404
i_episode: 878,	 reward_accu: 48, 	 action_length: 400,	 running times: 400
i_episode: 879,	 reward_accu: 48, 	 action_length: 390,	 running times: 390
i_episode: 880,	 reward_accu: 48, 	 action_length: 378,	 running times: 378
i_episode: 881,	 reward_accu: 48, 	 action_length: 346,	 running times: 346
i_episode: 882,	 reward_accu: 48, 	 action_length: 396,	 running times: 396
i_episode: 883,	 reward_accu: 48, 	 action_length: 378,	 running times: 378
i_episode: 884,	 reward_accu: 48, 	 action_length: 450,	 running times: 450
i_episode: 885,	 reward_accu: 48, 	 action_length: 392,	 running times: 392
i_episode: 886,	 reward_accu: 48, 	 action_length: 390,	 running times: 390
i_episode: 887,	 reward_accu: 48, 	 action_length: 408,	 running times: 408
i_episode: 888,	 reward_accu: 48, 	 action_length: 416,	 running times: 416
i_episode: 889,	 reward_accu: 48, 	 action_length: 378,	 running times: 378
i_episode: 890,	 reward_accu: 48, 	 action_length: 394,	 running times: 394
i_episode: 891,	 reward_accu: 48, 	 action_length: 408,	 running times: 408
i_episode: 892,	 reward_accu: 48, 	 action_length: 396,	 running times: 396
i_episode: 893,	 reward_accu: 48, 	 action_length: 386,	 running times: 386
i_episode: 894,	 reward_accu: 48, 	 action_length: 360,	 running times: 360
i_episode: 895,	 reward_accu: 48, 	 action_length: 388,	 running times: 388
i_episode: 896,	 reward_accu: 48, 	 action_length: 384,	 running times: 384
i_episode: 897,	 reward_accu: 48, 	 action_length: 382,	 running times: 382
i_episode: 898,	 reward_accu: 48, 	 action_length: 420,	 running times: 420
i_episode: 899,	 reward_accu: 48, 	 action_length: 396,	 running times: 396
i_episode: 900,	 reward_accu: 48, 	 action_length: 364,	 running times: 364
i_episode: 901,	 reward_accu: 48, 	 action_length: 396,	 running times: 396
i_episode: 902,	 reward_accu: 48, 	 action_length: 424,	 running times: 424
i_episode: 903,	 reward_accu: 48, 	 action_length: 378,	 running times: 378
i_episode: 904,	 reward_accu: 48, 	 action_length: 394,	 running times: 394
i_episode: 905,	 reward_accu: 48, 	 action_length: 436,	 running times: 436
i_episode: 906,	 reward_accu: 48, 	 action_length: 380,	 running times: 380
i_episode: 907,	 reward_accu: 48, 	 action_length: 358,	 running times: 358
i_episode: 908,	 reward_accu: 48, 	 action_length: 388,	 running times: 388
i_episode: 909,	 reward_accu: 48, 	 action_length: 374,	 running times: 374
i_episode: 910,	 reward_accu: 48, 	 action_length: 374,	 running times: 374
i_episode: 911,	 reward_accu: 48, 	 action_length: 420,	 running times: 420
i_episode: 912,	 reward_accu: 48, 	 action_length: 368,	 running times: 368
i_episode: 913,	 reward_accu: 48, 	 action_length: 412,	 running times: 412
i_episode: 914,	 reward_accu: 48, 	 action_length: 424,	 running times: 424
i_episode: 915,	 reward_accu: 48, 	 action_length: 384,	 running times: 384
i_episode: 916,	 reward_accu: 48, 	 action_length: 360,	 running times: 360
[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, 0, -1, 0, -1, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 1, 1, 0, 0, 0, 0, -1, -1, 6, 0, 0, 0, 0, 1, -1, 0, 0, 4, 0, -1, 0, 4, -1, 4, 7, 4, 0, 1, 1, 0, -1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 3, -1, 1, 0, 1, 1, 1, 1, 6, 0, 0, 0, 0, 1, 7, 0, 1, 4, 0, 1, 0, -1, 1, -1, -1, 0, 1, 1, 0, 0, 1, 1, 1, 1, -1, 1, 1, -1, -1, -1, 4, 1, 0, 1, -1, 0, 4, 4, 0, 4, 0, 7, 4, 1, 0, 0, -1, 6, 2, 0, 1, 1, 1, 7, 0, 0, 3, 0, 1, 0, 1, 1, 1, 0, 1, 7, 0, 1, -1, 0, -1, 0, 0, 5, -1, 1, 1, 1, 7, -1, 0, 10, -1, -1, 10, 4, 7, 0, -1, 6, 3, 4, 4, 7, 3, 1, 7, 6, 1, 4, 1, 1, 3, 0, 3, 0, 1, 3, 10, 3, 4, 0, 0, 3, 6, 3, 4, -1, 7, -1, 1, 4, 1, 10, 0, 4, 6, 4, -1, 0, 7, 1, 0, 10, -1, 0, 4, 1, 0, 1, 0, 12, 6, 19, 4, 1, 3, 1, 1, 1, 4, 0, 0, 15, 4, 0, 1, 3, 0, -1, 18, 1, 1, 0, 1, 3, 3, 30, -1, -1, 6, -1, 12, 0, -1, 9, -1, -1, 6, 6, 24, 6, 0, 4, 0, 4, 1, -1, 7, 4, 6, 0, 0, 1, 0, 0, 3, 6, 2, 0, 17, -1, 6, 1, 1, 0, 27, 24, 9, -1, 3, 39, 4, 6, 23, 1, 2, 2, -1, 15, -1, 3, -1, 1, 9, 6, 10, 3, 1, 1, 10, 3, 1, 2, 1, 25, 0, 4, 22, 7, 4, 0, 1, 0, 0, 0, 0, 22, 12, 6, -1, 7, 4, 0, 1, 1, 21, 12, 18, 7, 4, 15, 1, 13, 3, 3, 0, 0, 15, 0, 1, 0, 1, 12, 6, 16, 1, 8, -1, 6, 3, 18, -1, 19, 9, 18, 24, 7, 6, 10, -1, 4, 1, 40, -1, 6, 1, 1, 0, 3, 3, 12, 9, 3, 1, 1, 6, 10, 4, 3, 13, 7, 21, 3, -1, -1, 9, 22, -1, -1, 1, 1, 2, -1, 1, 6, 1, 4, 1, 21, 3, 37, 6, 1, 6, 3, 22, 1, 1, 3, 0, 13, 11, 11, 19, 0, 6, -1, 4, 9, -1, 3, 0, 0, 6, 19, 4, 3, 3, 12, 1, 9, 16, 9, -1, 0, -1, 9, -1, 4, -1, 15, 3, 3, -1, 3, 7, 27, 0, 15, 6, 24, 6, -1, -1, 0, -1, 0, 3, 10, 30, 8, 10, 0, -1, 3, 2, 0, 3, -1, 24, 0, 1, 10, 0, 1, 4, 0, -1, 27, 7, -1, 3, -1, 25, 15, -1, 1, 4, 3, 4, -1, 0, 3, 0, 1, -1, 9, 7, 6, 7, 0, 6, 10, 1, 4, -1, -1, 3, 3, 2, 13, -1, 12, 16, 1, 25, 0, 3, -1, 12, 3, 6, -1, -1, 10, 12, 7, 1, 1, 6, 19, 10, 3, 1, 22, 7, 3, 10, 33, 6, 7, 22, 0, 4, 12, 18, 1, 0, 0, 13, -1, 3, 25, -1, 6, 9, 4, 6, 6, 0, 7, 16, 0, 37, 2, 13, -1, 1, 1, 10, 3, 4, 0, 12, 1, 2, 13, 3, 1, 1, 7, 25, 15, 3, 1, -1, 7, 4, 3, 22, 13, 13, 12, 0, 4, 1, 3, 10, 0, 4, 33, 33, 0, 10, 4, 4, 0, 0, 6, 3, 7, 0, 1, 9, -1, -1, 7, 0, 9, 13, 48, 48, 0, 1, 0, 6, 6, 19, 9, 1, 1, 3, 6, 16, 12, 13, 9, 12, 3, 7, 1, -1, 1, 9, 1, 7, 10, 3, 27, 6, 13, 7, -1, 7, 13, 6, 6, 13, 16, 3, 15, 6, 1, 1, 3, 0, 0, 31, 21, 39, 31, 10, 1, 4, 12, 16, 48, 4, -1, -1, 3, 48, 1, -1, 48, -1, 15, 12, 15, 48, 48, 37, 22, 46, 6, 48, 0, 4, 48, 48, 46, 48, 13, 0, 18, 48, 0, 15, 27, 22, 48, 48, 48, 0, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48]
